"Time [us]","Current(p1) [A]","Current(s1) [A]","Current(s2) [A]","Current(s3) [A]","Current(s1)+Current(s2)+Current(s3) [A]"
0,0,0,0,0,0
0.01,0.0627905195293134,-0.0368840471595214,-0.0651953521986795,-0.0108606053065316,-0.112940004664733
0.02,0.125333233564304,-0.0390861361073674,-0.126011044587452,-0.0137028621526443,-0.178800042847464
0.03,0.187381314585725,-0.0205650642430955,-0.185966504211945,-0.0105885008588648,-0.217120069313905
0.04,0.248689887164855,0.0102466998461745,-0.244943961722067,-0.00391543188583275,-0.238612693761725
0.05,0.309016994374947,0.0482476119432343,-0.302765179669544,0.00485931134774946,-0.24965825637856
0.06,0.368124552684678,0.0903249991079639,-0.359236611344996,0.0148504098589333,-0.254061202378099
0.07,0.425779291565073,0.134550942313935,-0.414158296622942,0.0255129992523607,-0.254094355056646
0.08,0.481753674101715,0.179703719438777,-0.467329340831998,0.036504999142746,-0.251120622250475
0.09,0.535826794978997,0.224983274663784,-0.518551494207805,0.0476052503004595,-0.245962969243562
0.1,0.587785252292473,0.269842160431669,-0.567631590867546,0.058664864608173,-0.239124565827704
0.11,0.63742398974869,0.313885199187666,-0.614383295812236,0.0695783408800403,-0.23091975574453
0.12,0.684547105928689,0.356810036561194,-0.658628425457535,0.0802664432215123,-0.221551945674829
0.13,0.728968627421411,0.398372024062106,-0.70019799933416,0.0906660778624805,-0.211159897409574
0.14,0.770513242775789,0.438363573323868,-0.738933114457694,0.100724332657207,-0.199845208476619
0.15,0.809016994374947,0.476602110241981,-0.774685697765337,0.110394992543599,-0.187688594979757
0.16,0.844327925502015,0.512923141283185,-0.807319164396086,0.119636525251294,-0.174759497861607
0.17,0.876306680043864,0.547176343200634,-0.836709003550027,0.128410939738808,-0.161121720610585
0.18,0.90482705246602,0.579223445859056,-0.862743298981858,0.136683159900841,-0.146836693221961
0.19,0.929776485888251,0.608937163120539,-0.885323188880249,0.144420703303453,-0.131965322456257
0.2,0.951056516295154,0.636200734925303,-0.904363269634887,0.15159353689898,-0.116568997810604
0.21,0.968583161128631,0.660907817832552,-0.919791942320749,0.158174034147163,-0.100710090341034
0.22,0.982287250728689,0.682962565126495,-0.931551702526092,0.164136989865037,-0.08445214753456
0.23,0.992114701314478,0.702279804210619,-0.939599374114172,0.169459664252514,-0.0678599056510391
0.24,0.998026728428272,0.71878525386263,-0.943906285084281,0.174121841270549,-0.0509991899511019
0.25,1,0.732415747820547,-0.9444583862605,0.178105889970334,-0.0339367484696191
0.26,0.998026728428272,0.743119443153614,-0.941256311730134,0.181396824861969,-0.016740043714551
0.27,0.992114701314478,0.750856002034489,-0.934315381238375,0.183982359845516,0.000522980641630005
0.28,0.982287250728689,0.755596737759669,-0.923665544514552,0.185852954884968,0.017784148130085
0.29,0.968583161128631,0.757324721568251,-0.909351267648784,0.187001853133157,0.034975307052624
0.3,0.951056516295154,0.756034846396309,-0.891431362226973,0.187425108172532,0.0520285923418681
0.31,0.929776485888251,0.751733846313452,-0.869978757577296,0.187121600610493,0.0688766893466489
0.32,0.904827052466019,0.744440270445996,-0.845080217293256,0.186093043780506,0.085453096933246
0.33,0.876306680043864,0.734184410935068,-0.816836000928143,0.184343978489378,0.101692388496303
0.34,0.844327925502015,0.721008185405196,-0.785359472487022,0.18188175652207,0.117530469440244
0.35,0.809016994374947,0.704964973039798,-0.750776656867342,0.178716513050212,0.132904829222668
0.36,0.770513242775789,0.686119406420711,-0.713225746252539,0.174861128191338,0.14775478835951
0.37,0.728968627421412,0.664547118215704,-0.672856558708996,0.17033117746313,0.162021736969838
0.38,0.684547105928689,0.640334444936942,-0.629829950055144,0.165144871690975,0.175649366572773
0.39,0.63742398974869,0.613578088404873,-0.584317182968612,0.159322986342779,0.18858389177904
0.4,0.587785252292473,0.584384735880586,-0.536499253857954,0.152888780963263,0.200774262985895
0.41,0.535826794978997,0.552870641384233,-0.486566182122453,0.14586790821744,0.21217236747922
0.42,0.481753674101716,0.519161168612724,-0.434716263399006,0.138288314100683,0.222733219314401
0.43,0.425779291565073,0.483390297913463,-0.381155289524456,0.130180128549367,0.232415136938374
0.44,0.368124552684678,0.445700099947538,-0.326095739594403,0.121575547311692,0.241179907664827
0.45,0.309016994374948,0.406240176182501,-0.269755943864911,0.112508706335257,0.248992938652847
0.46,0.248689887164855,0.365167070425537,-0.212359224975337,0.103015547644885,0.255823393095085
0.47,0.187381314585725,0.322643652546217,-0.154133019155518,0.093133678212375,0.261644311603074
0.48,0.125333233564305,0.278838477885271,-0.0953079808347866,0.0829022229290752,0.26643271997956
0.49,0.0627905195293136,0.233925122463071,-0.0361170747673597,0.0723616702947872,0.270169717990498
0.5,5.66553889764798e-16,0.188081500526447,0.0232053410178669,0.0615537140801505,0.272840555624464
0.51,-0.0627905195293129,0.141489163345408,0.0824244379447077,0.0505210889436519,0.274434690233768
0.52,-0.125333233564304,0.0943325843169392,0.141305841796251,0.0393074026883104,0.274945828801501
0.53,-0.187381314585724,0.0467984316211788,0.199616555633407,0.0279569648278859,0.274371952082472
0.54,-0.248689887164855,-0.00092516668794107,0.257125876966493,0.0165146126032058,0.272715322881758
0.55,-0.309016994374947,-0.0486493631727364,0.313606307080816,0.00502553381121175,0.269982477719291
0.56,-0.368124552684678,-0.0961853364235783,0.368834446757937,-0.00646490987484404,0.266184200459515
0.57,-0.425779291565073,-0.143345034907785,0.422591876193103,-0.0179113621923205,0.261335479092998
0.58,-0.481753674101715,-0.189941917398293,0.474666015559503,-0.0292686502779212,0.255455447883289
0.59,-0.535826794978996,-0.235791688149617,0.524850962319352,-0.040491962696005,0.24856731147373
0.6,-0.587785252292473,-0.280713023572469,0.57294830208424,-0.0515370261855854,0.240698252326186
0.61,-0.637423989748689,-0.3245282871775,0.618767890897159,-0.0623602787603057,0.231879324959353
0.62,-0.684547105928688,-0.367064228795926,0.662128603362219,-0.0729190426086545,0.222145331957639
0.63,-0.728968627421411,-0.408152668344305,0.702859047057233,-0.0831716908416632,0.211534687871265
0.64,-0.770513242775789,-0.447631157792965,0.740798237100186,-0.0930778124095597,0.200089266897661
0.65,-0.809016994374947,-0.485343622172782,0.775796230113494,-0.102598370612245,0.187854237328467
0.66,-0.844327925502015,-0.521140974628807,0.807714715643137,-0.111695856646804,0.174877884367526
0.67,-0.876306680043864,-0.554881703096928,0.836427559852694,-0.120334438236806,0.16121141851896
0.68,-0.904827052466019,-0.58643242976201,0.861821303044518,-0.128480099394063,0.146908773888445
0.69,-0.929776485888251,-0.615668435220745,0.883795605905116,-0.136100775332281,0.13202639535209
0.7,-0.951056516295154,-0.642474150479601,0.902263644948347,-0.143166478288,0.116623016180746
0.710000000000001,-0.968583161128633,-0.666743612897296,0.917152453728766,-0.149649415679395,0.100759425152075
0.720000000000001,-0.98228725072869,-0.688380882922646,0.928403210141865,-0.155524099536469,0.08449822768275
0.730000000000001,-0.992114701314479,-0.707300422886786,0.935971467840276,-0.160767446538087,0.067903598415403
0.740000000000001,-0.998026728428272,-0.723427433144582,0.939827330532475,-0.165358869512598,0.051041027875295
0.750000000000001,-1,-0.736698147707367,0.939955569360199,-0.169280357659272,0.03397706399356
0.760000000000001,-0.998026728428271,-0.747060084437651,0.93635568202944,-0.172516547955144,0.0167790496366449
0.770000000000001,-0.992114701314477,-0.754472252406905,0.929041894269149,-0.175054785239345,-0.000485143377101011
0.780000000000001,-0.982287250728688,-0.758905312518113,0.918043102783944,-0.176885172183873,-0.017747381918042
0.790000000000001,-0.96858316112863,-0.760341693385339,0.903402760682581,-0.178000607938838,-0.034939540641596
0.800000000000001,-0.951056516295152,-0.758775659811967,0.885178705253496,-0.178396816114379,-0.0519937706728501
0.810000000000001,-0.929776485888249,-0.754213335224996,0.863442929048964,-0.178072361376184,-0.068842767552216
0.820000000000001,-0.904827052466017,-0.746672676941137,0.838281295297277,-0.177028654973777,-0.085420036617637
0.830000000000001,-0.876306680043861,-0.736183404939855,0.809793198294542,-0.175269948978329,-0.101660155623642
0.840000000000001,-0.844327925502012,-0.722786884331203,0.778091170645044,-0.172803319360644,-0.117499033046803
0.850000000000001,-0.809016994374944,-0.706535961402094,0.743300438673846,-0.169638637902289,-0.132874160630537
0.860000000000001,-0.770513242775786,-0.687494754897516,0.705558427640271,-0.165788533103028,-0.147724860360273
0.870000000000001,-0.728968627421407,-0.66573840290497,0.665014218863321,-0.161268340043653,-0.161992524085302
0.880000000000001,-0.684547105928684,-0.641352765268982,0.621827961079956,-0.156096040050848,-0.175620844239874
0.890000000000001,-0.637423989748685,-0.61443408512428,0.576170237674556,-0.150292189364194,-0.188556036813918
0.900000000000001,-0.587785252292468,-0.58508860838928,0.528221393272333,-0.14387983777509,-0.200747052892037
0.910000000000001,-0.535826794978992,-0.55343216453291,0.478170821489926,-0.136884437858068,-0.212145780901052
0.920000000000001,-0.48175367410171,-0.519589708286655,0.426216216855784,-0.129333744356366,-0.222707235787237
0.930000000000001,-0.425779291565067,-0.483694827462192,0.372562794984451,-0.121257704007399,-0.23238973648514
0.940000000000001,-0.368124552684673,-0.445889214397365,0.317422481189082,-0.112688338223825,-0.241155071432108
0.950000000000001,-0.309016994374942,-0.406322107382833,0.261013074916445,-0.103659615623571,-0.248968648089959
0.960000000000001,-0.248689887164849,-0.365149700831684,0.203557388818034,-0.0942073186986909,-0.255799630712341
0.970000000000001,-0.187381314585719,-0.322534528855724,0.145282370011147,-0.0843689017107891,-0.261621060555366
0.980000000000001,-0.125333233564299,-0.278644823490223,0.0864182032385738,-0.0741833435442818,-0.266409963795931
0.99,-0.0627905195293133,-0.233653850775742,0.0271974030063757,-0.0636909934269473,-0.270147441196314
1,-1.1331077795296e-15,-0.187739226350086,-0.0321461050522402,-0.0529334115757657,-0.272818742978092
1.01,0.0627905195293137,-0.141082214898799,-0.0913779074731301,-0.0419532051316698,-0.274413327503599
1.02,0.125333233564303,-0.0938670137775559,-0.150264027396154,-0.0307938601729621,-0.274924901346672
1.03,0.187381314585725,-0.0462800270907434,-0.208571850294642,-0.0194995694375165,-0.274351446822902
1.04,0.248689887164854,0.00149087174329421,-0.266071039892689,-0.00811505880036319,-0.272695226949758
1.05,0.309016994374946,0.0492570802518957,-0.322534449157745,0.00331459018633838,-0.269962778719511
1.06,0.368124552684677,0.0968300119452579,-0.37773901589377,0.0147441180605127,-0.266164885887999
1.07,0.425779291565072,0.144021840840021,-0.431466644162752,0.0261282655826916,-0.261316537740039
1.08,0.481753674101715,0.190646242584064,-0.483505064072499,0.0374219531467608,-0.255436868341674
1.09,0.535826794978996,0.23651912970839,-0.533648671060887,0.0485804582992183,-0.248549083053279
1.1,0.587785252292473,0.281459379360875,-0.581699336493265,0.0595595923399444,-0.240680364792446
1.11,0.637423989748689,0.325289547067293,-0.627467189941649,0.0703158749956725,-0.231861767878683
1.12,0.684547105928689,0.367836567540866,-0.670771369057705,0.080806705534466,-0.222128095982373
1.13,0.728968627421411,0.408932437703974,-0.711440733302598,0.090990531734423,-0.211517763864201
1.14,0.770513242775789,0.448414880484765,-0.749314539093879,0.100827013142141,-0.200072645466973
1.15,0.809016994374947,0.48612798428952,-0.784243075105157,0.11027718068081,-0.187837910134827
1.16,0.844327925502014,0.521922819633338,-0.816088252979432,0.119303590407515,-0.174861842938579
1.17,0.876306680043864,0.555658025457476,-0.844724151817085,0.127870471512749,-0.16119565484686
1.18,0.904827052466019,0.587200369083083,-0.870037516159696,0.135943867000114,-0.146893280076499
1.19,0.929776485888251,0.616425269961572,-0.891928202439638,0.143491768349868,-0.132011164128198
1.2,0.951056516295153,0.643217293230156,-0.910309574769715,0.150484241519624,-0.116608040019935
1.21,0.968583161128631,0.667470604350056,-0.925108846607978,0.15689354506363,-0.100744697194292
1.22,0.982287250728688,0.689089386986985,-0.936267368299209,0.162694239919998,-0.084483741392226
1.23,0.992114701314478,0.707988221870989,-0.943740858525188,0.167863289589118,-0.067889347065081
1.24,0.998026728428272,0.724092422958266,-0.947499579321556,0.172380151112507,-0.051027005250783
1.25,1,0.737338333182678,-0.947528453375119,0.176226856208794,-0.033963263983647
1.26,0.998026728428272,0.747673575078539,-0.943827123697147,0.179388082220738,-0.01676546639787
1.27,0.992114701314478,0.755057258042095,-0.936409955078734,0.181851212539658,0.000498515503018965
1.28,0.982287250728689,0.75946013943872,-0.925305977500996,0.183606386472101,0.0177605484098251
1.29,0.968583161128632,0.760864740256465,-0.91055877159416,0.184646538137141,0.034952506799446
1.3,0.951056516295154,0.759265414019862,-0.892226296805848,0.18496742438244,0.052006541596454
1.31,0.929776485888252,0.75466836923552,-0.870380662629866,0.184567641526516,0.06885534813217
1.32,0.90482705246602,0.74709164485741,-0.845107844162546,0.183448630933972,0.085432431628836
1.33,0.876306680043864,0.736565039189594,-0.816507342730497,0.18161467333543,0.101672369794527
1.34,0.844327925502015,0.723129992325045,-0.784691793500498,0.179072871913838,0.117511070738385
1.35,0.809016994374948,0.706839422681324,-0.749786520797298,0.175833124232177,0.132886026116203
1.36,0.77051324277579,0.68775751797078,-0.711929043596374,0.171908083488137,0.147736557862543
1.37,0.728968627421412,0.665959482452572,-0.671268532840658,0.167313108014259,0.162004057626173
1.38,0.68454710592869,0.641531239430939,-0.62796522298933,0.162066201296497,0.175632217738106
1.39,0.63742398974869,0.614569092754557,-0.5821897793619,0.156187940517669,0.188567253910326
1.4,0.587785252292473,0.585179347081423,-0.534122624752219,0.149701395395256,0.20075811772446
1.41,0.535826794978997,0.553477886836422,-0.483953227646346,0.1426320372987,0.212156696488776
1.42,0.481753674101716,0.519589721045473,-0.431879354092013,0.135007638750718,0.222718005704178
1.43,0.425779291565072,0.483648488398457,-0.378106287856232,0.12685816356936,0.232400364111585
1.44,0.368124552684678,0.445795930264155,-0.322846019408873,0.118215648901981,0.241165559757263
1.45,0.309016994374948,0.406181332132652,-0.26631641002311,0.109114078530501,0.248979000640043
1.46,0.248689887164855,0.364960933340576,-0.208740332219959,0.0995892489854986,0.255809850106116
1.47,0.187381314585726,0.322297310790143,-0.150344789101668,0.0896786282180984,0.261631149906573
1.48,0.125333233564306,0.278358737989801,-0.091360019605777,0.0794212075665212,0.266419925950545
1.49,0.0627905195293152,0.233318520280962,-0.0320185896818671,0.0688573481120916,0.270157278711186
1.5,3.67394039744206e-16,0.187354311299712,0.0274455262603258,0.0580286211737548,0.272828458733793
1.51,-0.0627905195293127,0.140647411392094,0.0867978677863241,0.0469776446349851,0.274422923813403
1.52,-0.125333233564303,0.0933820527117382,0.145804414401158,0.0357479141538798,0.274934381266776
1.53,-0.187381314585723,0.0457446719881404,0.204232508410327,0.0243836317439621,0.274360812142429
1.54,-0.248689887164855,-0.0020768254690906,0.261851773875727,0.0129295318604063,0.272704480267043
1.55,-0.309016994374947,-0.0498938073461419,0.318435025519906,0.00143070412876545,0.26997192230253
1.56,-0.368124552684677,-0.0975176582398908,0.37375916466234,-0.010067584407911,0.266173922014538
1.56999999999999,-0.425779291565015,-0.144760524731464,0.427606060864424,-0.0215200678284678,0.261325468304492
1.57999999999999,-0.481753674101659,-0.191436056206512,0.47976341194191,-0.0328816598812078,0.25544569585419
1.58999999999999,-0.535826794978943,-0.237360140723392,0.530025581841755,-0.0441076320456391,0.248557809072724
1.59999999999999,-0.587785252292421,-0.282351630878133,0.578194412495007,-0.0551537903514106,0.240688991265463
1.60999999999999,-0.637423989748641,-0.326233059360191,0.624080005914835,-0.065976649295802,0.231870297258842
1.61999999999999,-0.684547105928643,-0.368831339531175,0.667501472996136,-0.0765336035484486,0.222136529916512
1.62999999999999,-0.728968627421368,-0.40997844789338,0.708287648235926,-0.0867830966647536,0.211526103677792
1.63999999999999,-0.770513242775748,-0.449512087293286,0.746277764885883,-0.0966847841120281,0.200080893480569
1.64999999999999,-0.80901699437491,-0.487276327407517,0.781322088857013,-0.106199693560062,0.187846067889434
1.65999999999999,-0.844327925501981,-0.523122220938355,0.813282510648753,-0.115290377850269,0.174869911860129
1.66999999999999,-0.876306680043833,-0.556908390038118,0.842033089925368,-0.123921063176161,0.161203636711089
1.67999999999999,-0.904827052465992,-0.588501585526737,0.867460552336135,-0.132057790196475,0.146901176612923
1.68999999999999,-0.929776485888228,-0.617777211865313,0.889464736637596,-0.139668548208009,0.132018976564274
1.69999999999999,-0.951056516295134,-0.644619819412159,0.907958990576948,-0.146723401164805,0.116615769999984
1.70999999999999,-0.968583161128615,-0.668923559808288,0.922870512054106,-0.153194606096096,0.100752346149722
1.71999999999999,-0.982287250728677,-0.690592603628983,0.934140636806595,-0.159056722544378,0.084491310633234
1.72999999999999,-0.99211470131447,-0.709541519228446,0.941725070040417,-0.164286712799347,0.0678968380126239
1.73999999999999,-0.998026728428268,-0.725695608632878,0.945594060918558,-0.168864033139886,0.0510344191457941
1.74999999999999,-1,-0.738991203631894,0.945732520441155,-0.172770714626829,0.033970602182432
1.75999999999999,-0.998026728428276,-0.749375916316082,0.942140080571455,-0.175991434076513,0.01677273017886
1.76999999999999,-0.992114701314486,-0.756808846018352,0.934831095829394,-0.178513574767066,-0.000491324956023914
1.77999999999999,-0.982287250728701,-0.761260740693068,0.923834586741291,-0.180327275940134,-0.017753429891911
1.78999999999999,-0.968583161128647,-0.762714112416976,0.90919412516904,-0.181425471890763,-0.034945459138699
1.79999999999999,-0.951056516295174,-0.761163306362219,0.89096766249174,-0.181803919802718,-0.051999563673197
1.80999999999999,-0.929776485888275,-0.75661452312021,0.869227300793657,-0.181461216518129,-0.0688484388446821
1.81999999999999,-0.904827052466046,-0.749085794202523,0.844059008387679,-0.180398804099745,-0.085425589914589
1.82999999999999,-0.876306680043894,-0.738606911004176,0.81556228048448,-0.178620964065428,-0.101665594585124
1.83999999999999,-0.844327925502049,-0.725219306992272,0.783849746556063,-0.176134800574876,-0.117504361011085
1.84999999999999,-0.809016994374985,-0.708975894490262,0.74904672600633,-0.172950212397233,-0.132879380881165
1.85999999999999,-0.770513242775829,-0.689940855570534,0.711290733246356,-0.169079853836937,-0.147729976161115
1.86999999999999,-0.728968627421455,-0.668189388974527,0.670730935165388,-0.164539084693695,-0.161997538502834
1.87999999999999,-0.684547105928735,-0.643807413177377,0.627527562864563,-0.15934590989048,-0.175625760203294
1.88999999999999,-0.637423989748739,-0.616891227420654,0.581851278349167,-0.153520908256444,-0.188560857327931
1.89999999999999,-0.587785252292524,-0.587547131554803,0.533882502089073,-0.147087151243691,-0.200751780709421
1.90999999999999,-0.53582679497905,-0.555891006828212,0.483810700201587,-0.140070111956834,-0.212150418583459
1.91999999999999,-0.481753674101771,-0.522047858101258,0.431833637074456,-0.132497564800135,-0.222711785826937
1.92999999999999,-0.42577929156513,-0.486151320602379,0.378156594738326,-0.124399475699469,-0.232394201563522
1.93999999999999,-0.368124552684737,-0.448343133177788,0.322991563029285,-0.115807883660915,-0.241159453809418
1.94999999999999,-0.309016994375009,-0.408772578057988,0.266556402406985,-0.106756774802368,-0.248972950453371
1.95999999999999,-0.248689887164916,-0.367595891663505,0.209073984711294,-0.0972819479195273,-0.255803854871738
1.96999999999999,-0.187381314585787,-0.324975649181858,0.150771313599435,-0.0874208730943584,-0.261625208676781
1.97999999999999,-0.125333233564368,-0.281080121931821,0.0918786277563304,-0.0772125441488348,-0.266414038324325
1.98999999999999,-0.0627905195293773,-0.236082613340254,0.032628493979884,-0.0666973244511836,-0.270151443811554
1.99999999999999,-6.26623480986677e-14,-0.190160775195398,-0.026745112705596,-0.0559167880316764,-0.27282267593267
2.00999999999999,0.0627905195292505,-0.143495906765824,-0.0860077306489193,-0.0449135549806821,-0.274417192395425
2.01999999999999,0.125333233564241,-0.0962722386925739,-0.144925338049894,-0.0337311238031186,-0.274928700545586
2.02999999999999,0.187381314585662,-0.0486762067236107,-0.203265275553976,-0.0224136991292921,-0.274355181406879
2.03999999999999,0.248689887164794,-0.000895715040801826,-0.260797165732735,-0.0110060180517141,-0.272698898825251
2.04999999999999,0.309016994374888,0.0468806040980372,-0.317293820833305,0.000446827265777852,-0.26996638946949
2.05999999999999,0.368124552684619,0.094464136359682,-0.372532140488432,0.0118995668401729,-0.266168437288577
2.06999999999999,0.425779291565015,0.141667028502553,-0.426293991521519,0.0233069317940676,-0.261320031224898
2.07999999999999,0.481753674101658,0.188302930166532,-0.47836706928887,0.0346238334746186,-0.255440305647719
2.08999999999999,0.535826794978944,0.234187729302064,-0.52854573493375,0.0458055403311828,-0.248552465300503
2.09999999999999,0.587785252292422,0.279140278835868,-0.576631827520085,0.056807855361354,-0.240683693322863
2.10999999999999,0.63742398974864,0.322983111188307,-0.622435445907296,0.0675872903492247,-0.231865044369764
2.11999999999999,0.684547105928641,0.365543139341185,-0.66577569790587,0.0781012371309085,-0.222131321433777
2.12999999999999,0.728968627421369,0.406652338998598,-0.706481414599272,0.0883081360020369,-0.211520939598637
2.13999999999999,0.77051324277575,0.446148412999865,-0.744391825706486,0.0981676397654684,-0.200075772941153
2.14999999999999,0.809016994374909,0.483875430410928,-0.779357193576957,0.107640772971187,-0.187840990194842
2.15999999999999,0.84432792550198,0.519684442811783,-0.811239405247371,0.116690085521424,-0.174864876914164
2.16999999999999,0.876306680043832,0.55343407176885,-0.839912516063665,0.125279800568691,-0.161198643726124
2.17999999999999,0.904827052465992,0.584991067002954,-0.865263248065731,0.133375955934758,-0.146896225128019
2.18999999999999,0.929776485888228,0.614230832096238,-0.887191436052072,0.14094653765191,-0.132014066303924
2.19999999999999,0.951056516295134,0.641037916268037,-0.905610423356182,0.147961606818716,-0.116610900269429
2.20999999999999,0.968583161128615,0.66530647005971,-0.920447403973818,0.154393417419315,-0.100747516494793
2.21999999999999,0.982287250728677,0.686940662714799,-0.931643709179578,0.160216525893894,-0.0844865205708849
2.22999999999999,0.99211470131447,0.705855061166676,-0.939155039959491,0.165407891549376,-0.0678920872434391
2.23999999999999,0.998026728428268,0.7219749663099,-0.942951641069112,0.169946967612798,-0.051029707146414
2.24999999999999,1,0.73523670834014,-0.943018418987402,0.173815782074426,-0.033965928572836
2.25999999999999,0.998026728428276,0.745587897809099,-0.939355001117663,0.176999008836929,-0.016768094471635
2.26999999999999,0.992114701314486,0.752987632535286,-0.931975737452997,0.179484028066164,0.000495923148453009
2.27999999999999,0.982287250728701,0.757406658872665,-0.920909643820529,0.181260975962013,0.017757991014149
2.28999999999999,0.968583161128647,0.758827487225002,-0.906200287458925,0.182322783817521,0.034949983583598
2.29999999999999,0.951056516295174,0.757244461034313,-0.887905615017777,0.182665205806961,0.052004051823497
2.30999999999999,0.929776485888275,0.752663779169047,-0.86609772381036,0.182286835748136,0.068852891106823
2.31999999999999,0.904827052466047,0.745103471378915,-0.84086257737304,0.181189112673918,0.0854300066797929
2.32999999999999,0.876306680043894,0.734593327125111,-0.812299666100174,0.17937631512347,0.101669976148407
2.33999999999999,0.844327925502049,0.721174778167729,-0.780521614663983,0.176855544320223,0.117508707823969
2.34999999999999,0.809016994374984,0.70490073473115,-0.745653737389741,0.173636696041092,0.132883693382501
2.35999999999999,0.770513242775829,0.685835377079118,-0.70783354397847,0.169732421545295,0.147734254645943
2.36999999999999,0.728968627421455,0.6640539019947,-0.667210196494219,0.165158077730312,0.162001783230793
2.37999999999999,0.684547105928735,0.639642225914524,-0.623943920801723,0.159931666603613,0.175629971716414
2.38999999999999,0.637423989748739,0.612696646080016,-0.578205374278469,0.154073763994316,0.188565035795863
2.39999999999999,0.587785252292524,0.58332346043209,-0.530174972342147,0.147607438400219,0.200755926490162
2.40999999999999,0.53582679497905,0.551638547979125,-0.480042176042072,0.140558160168607,0.21215453210566
2.41999999999999,0.481753674101771,0.517766911593788,-0.428004744939791,0.132953700736584,0.222715867390581
2.42999999999999,0.425779291565132,0.481842184553918,-0.374267956115429,0.124824023101352,0.232398251539841
2.43999999999999,0.368124552684736,0.444006103282066,-0.319043794344531,0.116201163425319,0.241163472362854
2.44999999999999,0.309016994375007,0.404407948031227,-0.262550115166605,0.107119105067478,0.2489769379321
2.45999999999999,0.248689887164916,0.36320395335126,-0.20500978545906,0.0976136439194819,0.255807811811682
2.46999999999999,0.187381314585789,0.320556691967111,-0.146649803695498,0.0877222471013758,0.261629135372989
2.47999999999999,0.125333233564369,0.276634433039419,-0.0877004042330177,0.0774839057920332,0.266417934598434
2.48999999999999,0.0627905195293757,0.231610477962582,-0.0283941480734205,0.0669389806382647,0.270155310527426
2.49999999999999,6.45611696179827e-14,0.185662476330628,0.0310349940170034,0.056129042748051,0.272826513095682
2.50999999999999,-0.0627905195292486,0.138971724874404,0.0903525656521534,0.0450967095990519,0.274421000125609
2.51999999999999,-0.12533323356424,0.0917224529146491,0.149324549719462,0.03388547674917,0.274932479383281
2.52999999999999,-0.187381314585664,0.0441010931657711,0.207718292007115,0.0225395463722686,0.274358931545155
2.53999999999999,-0.248689887164793,-0.00370445160523469,0.26530341980569,0.01110365257574,0.272702620776195
2.54999999999999,-0.309016994374888,-0.0515055522048927,0.321852750427434,-0.000377114836424571,0.269970083386117
2.55999999999999,-0.368124552684619,-0.0991135959054725,0.377143188047259,-0.0118574887831203,0.266172103358666
